location_id,latitude,longitude,date,month,season,hour,outdoor_temperature_C,wind_speed_mps,thermal_mass_MJ_m3K,insulation_r_value_m2K_W,glazing,GHI_W_m2,best_shelter_material,indoor_temperature_C
LAD-006,32.715,79.396,2025-01-06,1,Winter,15,-19.500,4.060,2.182,3.709,0.599,414.300,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,18.990
LAD-006,32.715,79.396,2025-01-06,1,Winter,16,-20.290,4.250,2.435,5.290,0.489,305.300,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.890
LAD-006,32.715,79.396,2025-01-06,1,Winter,17,-19.870,4.910,2.090,4.851,0.452,160.300,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.040
LAD-006,32.715,79.396,2025-01-06,1,Winter,18,-21.510,4.390,2.558,4.433,0.499,11.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.310
LAD-006,32.715,79.396,2025-01-06,1,Winter,19,-23.070,4.740,2.025,5.169,0.435,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.070
LAD-006,32.715,79.396,2025-01-06,1,Winter,20,-23.910,4.230,2.724,4.200,0.288,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.960
LAD-006,32.715,79.396,2025-01-06,1,Winter,21,-26.830,5.200,2.505,5.117,0.545,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.340
LAD-006,32.715,79.396,2025-01-06,1,Winter,22,-26.710,4.310,2.624,5.651,0.463,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.230
LAD-006,32.715,79.396,2025-01-06,1,Winter,23,-27.190,4.080,2.784,3.350,0.469,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.660
LAD-007,32.392,75.644,2025-01-07,1,Winter,0,-28.920,3.290,2.944,4.873,0.551,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.630
LAD-007,32.392,75.644,2025-01-07,1,Winter,1,-29.000,2.760,2.657,4.718,0.251,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.960
LAD-007,32.392,75.644,2025-01-07,1,Winter,2,-28.920,5.880,2.668,5.536,0.595,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.910
LAD-007,32.392,75.644,2025-01-07,1,Winter,3,-28.370,2.460,2.048,3.214,0.486,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,13.170
LAD-007,32.392,75.644,2025-01-07,1,Winter,4,-28.570,2.110,2.091,4.610,0.420,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.930
LAD-007,32.392,75.644,2025-01-07,1,Winter,5,-27.850,2.960,1.905,5.341,0.533,10.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.660
LAD-007,32.392,75.644,2025-01-07,1,Winter,6,-26.020,2.270,2.422,4.330,0.328,10.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.490
LAD-007,32.392,75.644,2025-01-07,1,Winter,7,-24.260,2.150,2.664,3.130,0.260,185.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.300
LAD-007,32.392,75.644,2025-01-07,1,Winter,8,-23.170,2.070,2.275,4.029,0.355,274.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.430
LAD-007,32.392,75.644,2025-01-07,1,Winter,9,-22.890,3.040,2.123,4.092,0.522,373.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,18.120
LAD-007,32.392,75.644,2025-01-07,1,Winter,10,-22.170,2.170,2.196,5.801,0.522,475.000,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.090
LAD-007,32.392,75.644,2025-01-07,1,Winter,11,-20.480,4.240,2.462,4.520,0.493,634.700,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.220
LAD-007,32.392,75.644,2025-01-07,1,Winter,12,-17.920,2.420,2.288,5.745,0.556,627.100,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,23.120
LAD-007,32.392,75.644,2025-01-07,1,Winter,13,-17.770,2.620,2.385,3.936,0.520,508.400,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.120
LAD-007,32.392,75.644,2025-01-07,1,Winter,14,-19.050,3.910,2.707,5.146,0.521,450.200,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.160
LAD-007,32.392,75.644,2025-01-07,1,Winter,15,-18.410,3.560,2.324,6.602,0.241,464.300,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,20.090
LAD-007,32.392,75.644,2025-01-07,1,Winter,16,-18.430,4.270,2.867,6.397,0.563,351.300,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,21.400
LAD-007,32.392,75.644,2025-01-07,1,Winter,17,-20.010,4.040,2.741,6.180,0.346,174.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.350
LAD-007,32.392,75.644,2025-01-07,1,Winter,18,-19.830,4.920,1.946,4.108,0.568,11.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.260
LAD-007,32.392,75.644,2025-01-07,1,Winter,19,-22.700,5.290,1.895,5.706,0.368,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.500
LAD-007,32.392,75.644,2025-01-07,1,Winter,20,-23.740,4.350,2.817,6.248,0.353,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.500
LAD-007,32.392,75.644,2025-01-07,1,Winter,21,-25.610,4.790,2.072,3.819,0.589,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.260
LAD-007,32.392,75.644,2025-01-07,1,Winter,22,-26.840,4.210,2.321,5.215,0.340,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.190
LAD-007,32.392,75.644,2025-01-07,1,Winter,23,-26.480,3.360,2.374,5.106,0.559,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.220
LAD-008,35.058,78.397,2025-01-08,1,Winter,0,-28.510,4.130,2.060,3.834,0.441,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,13.870
LAD-008,35.058,78.397,2025-01-08,1,Winter,1,-28.020,2.610,2.492,3.181,0.464,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,13.910
LAD-008,35.058,78.397,2025-01-08,1,Winter,2,-29.790,2.590,1.857,4.890,0.406,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.730
LAD-008,35.058,78.397,2025-01-08,1,Winter,3,-29.130,2.090,3.018,6.047,0.352,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.260
LAD-008,35.058,78.397,2025-01-08,1,Winter,4,-28.620,1.960,2.659,3.825,0.486,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.900
LAD-008,35.058,78.397,2025-01-08,1,Winter,5,-26.300,3.090,2.678,5.270,0.434,11.100,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.000
LAD-008,35.058,78.397,2025-01-08,1,Winter,6,-25.730,2.730,2.448,4.835,0.389,10.600,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.160
LAD-008,35.058,78.397,2025-01-08,1,Winter,7,-25.690,2.350,2.597,3.919,0.348,158.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.970
LAD-008,35.058,78.397,2025-01-08,1,Winter,8,-24.290,1.980,2.688,5.745,0.265,263.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.650
LAD-008,35.058,78.397,2025-01-08,1,Winter,9,-21.910,3.230,2.526,4.570,0.532,381.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.500
LAD-008,35.058,78.397,2025-01-08,1,Winter,10,-21.800,3.050,2.303,5.825,0.596,476.300,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.800
LAD-008,35.058,78.397,2025-01-08,1,Winter,11,-18.160,2.060,2.507,5.805,0.477,615.800,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,22.700
LAD-008,35.058,78.397,2025-01-08,1,Winter,12,-19.210,2.670,2.527,5.668,0.489,552.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,22.090
LAD-008,35.058,78.397,2025-01-08,1,Winter,13,-19.830,3.230,2.183,5.337,0.420,690.100,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.540
LAD-008,35.058,78.397,2025-01-08,1,Winter,14,-17.490,3.050,2.396,6.307,0.628,574.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,24.000
LAD-008,35.058,78.397,2025-01-08,1,Winter,15,-18.790,3.100,2.138,5.331,0.625,448.000,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.240
LAD-008,35.058,78.397,2025-01-08,1,Winter,16,-19.700,3.970,2.693,4.907,0.566,340.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.140
LAD-008,35.058,78.397,2025-01-08,1,Winter,17,-18.940,3.920,2.525,4.165,0.437,155.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.040
LAD-008,35.058,78.397,2025-01-08,1,Winter,18,-21.140,4.270,2.234,6.759,0.429,11.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.430
LAD-008,35.058,78.397,2025-01-08,1,Winter,19,-21.460,4.650,2.356,4.018,0.317,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.480
LAD-008,35.058,78.397,2025-01-08,1,Winter,20,-23.170,4.470,2.985,4.351,0.377,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.620
LAD-008,35.058,78.397,2025-01-08,1,Winter,21,-25.770,4.300,2.259,5.581,0.315,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.640
LAD-008,35.058,78.397,2025-01-08,1,Winter,22,-27.060,4.000,2.429,4.111,0.374,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.010
LAD-008,35.058,78.397,2025-01-08,1,Winter,23,-27.850,3.150,2.260,4.248,0.411,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.830
LAD-009,34.184,78.933,2025-01-09,1,Winter,0,-27.780,3.180,2.545,5.991,0.346,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.470
LAD-009,34.184,78.933,2025-01-09,1,Winter,1,-29.700,2.100,2.622,6.107,0.381,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.610
LAD-009,34.184,78.933,2025-01-09,1,Winter,2,-28.520,3.310,2.441,5.538,0.458,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.650
LAD-009,34.184,78.933,2025-01-09,1,Winter,3,-29.470,2.020,2.459,5.504,0.475,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.580
LAD-009,34.184,78.933,2025-01-09,1,Winter,4,-28.750,2.050,2.700,5.383,0.617,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.900
LAD-009,34.184,78.933,2025-01-09,1,Winter,5,-27.370,2.100,2.381,4.329,0.372,9.100,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.260
LAD-009,34.184,78.933,2025-01-09,1,Winter,6,-27.120,2.200,2.074,5.840,0.505,11.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.650
LAD-009,34.184,78.933,2025-01-09,1,Winter,7,-25.770,2.870,1.957,3.940,0.383,146.400,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.950
LAD-009,34.184,78.933,2025-01-09,1,Winter,8,-23.230,2.280,2.653,4.336,0.593,329.800,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.170
LAD-009,34.184,78.933,2025-01-09,1,Winter,9,-21.910,2.790,2.691,6.559,0.527,382.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,21.190
LAD-009,34.184,78.933,2025-01-09,1,Winter,10,-21.700,3.830,2.557,4.193,0.545,461.700,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.870
LAD-009,34.184,78.933,2025-01-09,1,Winter,11,-20.910,2.000,2.495,5.572,0.481,640.000,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,22.390
LAD-009,34.184,78.933,2025-01-09,1,Winter,12,-19.280,3.960,2.451,2.799,0.470,578.300,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,18.930
LAD-009,34.184,78.933,2025-01-09,1,Winter,13,-19.530,2.280,2.521,4.089,0.617,598.600,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.800
LAD-009,34.184,78.933,2025-01-09,1,Winter,14,-19.230,3.480,2.371,4.250,0.515,607.400,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.960
LAD-009,34.184,78.933,2025-01-09,1,Winter,15,-19.350,4.030,2.384,5.600,0.583,448.700,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.520
LAD-009,34.184,78.933,2025-01-09,1,Winter,16,-19.100,4.080,2.343,4.763,0.407,317.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.140
LAD-009,34.184,78.933,2025-01-09,1,Winter,17,-19.140,4.950,2.286,5.035,0.410,143.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.460
LAD-009,34.184,78.933,2025-01-09,1,Winter,18,-22.100,4.710,1.778,5.006,0.324,10.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.670
LAD-009,34.184,78.933,2025-01-09,1,Winter,19,-22.620,4.400,2.335,3.962,0.401,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.250
LAD-009,34.184,78.933,2025-01-09,1,Winter,20,-24.690,4.070,2.145,5.300,0.506,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.250
LAD-009,34.184,78.933,2025-01-09,1,Winter,21,-24.770,5.940,2.426,3.187,0.266,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.160
LAD-009,34.184,78.933,2025-01-09,1,Winter,22,-25.760,3.640,2.498,5.072,0.491,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.440
LAD-009,34.184,78.933,2025-01-09,1,Winter,23,-27.760,5.500,2.401,4.763,0.410,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.630
LAD-010,34.537,78.918,2025-01-10,1,Winter,0,-27.390,2.690,2.235,4.736,0.478,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.460
LAD-010,34.537,78.918,2025-01-10,1,Winter,1,-30.000,2.330,2.585,3.732,0.511,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.480
LAD-010,34.537,78.918,2025-01-10,1,Winter,2,-28.580,2.650,2.379,3.722,0.354,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.310
LAD-010,34.537,78.918,2025-01-10,1,Winter,3,-28.480,2.030,2.895,4.697,0.472,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.400
LAD-010,34.537,78.918,2025-01-10,1,Winter,4,-28.400,2.940,2.395,4.676,0.283,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.530
LAD-010,34.537,78.918,2025-01-10,1,Winter,5,-27.260,2.000,2.266,5.737,0.374,9.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.800
LAD-010,34.537,78.918,2025-01-10,1,Winter,6,-27.050,2.030,1.929,5.566,0.408,10.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.060
LAD-010,34.537,78.918,2025-01-10,1,Winter,7,-24.790,2.030,2.632,5.530,0.488,188.100,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.420
LAD-010,34.537,78.918,2025-01-10,1,Winter,8,-23.910,2.450,2.968,3.881,0.491,286.100,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.690
LAD-010,34.537,78.918,2025-01-10,1,Winter,9,-23.880,3.690,2.936,3.409,0.615,431.600,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.480
LAD-010,34.537,78.918,2025-01-10,1,Winter,10,-22.700,3.120,2.271,4.925,0.452,455.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.530
LAD-010,34.537,78.918,2025-01-10,1,Winter,11,-19.830,3.450,2.410,4.446,0.360,645.400,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.060
LAD-010,34.537,78.918,2025-01-10,1,Winter,12,-18.520,2.290,2.472,5.822,0.514,636.100,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,23.110
LAD-010,34.537,78.918,2025-01-10,1,Winter,13,-19.310,2.680,1.833,4.508,0.417,563.200,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.370
LAD-010,34.537,78.918,2025-01-10,1,Winter,14,-19.310,3.100,2.583,4.789,0.447,461.800,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.230
LAD-010,34.537,78.918,2025-01-10,1,Winter,15,-18.110,3.240,2.305,3.638,0.385,382.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,17.880
LAD-010,34.537,78.918,2025-01-10,1,Winter,16,-19.190,4.500,2.405,3.475,0.351,331.100,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,16.260
LAD-010,34.537,78.918,2025-01-10,1,Winter,17,-20.180,4.820,2.535,4.116,0.493,171.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.000
LAD-010,34.537,78.918,2025-01-10,1,Winter,18,-22.590,5.040,2.328,3.314,0.511,11.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.570
LAD-010,34.537,78.918,2025-01-10,1,Winter,19,-22.360,4.140,2.635,5.070,0.469,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.990
